+0.087 +8.47621469e-01 +5.29705575e+00 +7.40303546e+00 +1.35114700e+01 +1.77365775e+01 +7.24622187e+01 +4.57360264e+00 +6.59939076e+00 +1.29338883e+01 +1.75328876e+01 +1.31045687e+00 +5.80347424e+00 +8.06087094e+00 +1.38482402e+01
+0.088 +8.44520401e-01 +5.28269682e+00 +7.39021824e+00 +1.34822034e+01 +1.77001358e+01 +7.23935193e+01 +4.56455117e+00 +6.59059124e+00 +1.29120683e+01 +1.75050606e+01 +1.30017615e+00 +5.78151321e+00 +8.04192996e+00 +1.38100823e+01
+0.089 +8.41401172e-01 +5.26825152e+00 +7.37729669e+00 +1.34528069e+01 +1.76637620e+01 +7.23244996e+01 +4.55543079e+00 +6.58171151e+00 +1.28901159e+01 +1.74771329e+01 +1.28993846e+00 +5.75950191e+00 +8.02288007e+00 +1.37718871e+01
+0.090 +8.38264239e-01 +5.25372194e+00 +7.36427205e+00 +1.34232856e+01 +1.76274608e+01 +7.22551683e+01 +4.54624254e+00 +6.57275220e+00 +1.28680343e+01 +1.74491087e+01 +1.27974521e+00 +5.73744410e+00 +8.00372381e+00 +1.37336617e+01
+0.091 +8.35110062e-01 +5.23911015e+00 +7.35114556e+00 +1.33936445e+01 +1.75912369e+01 +7.21855339e+01 +4.53698741e+00 +6.56371394e+00 +1.28458266e+01 +1.74209916e+01 +1.26959775e+00 +5.71534347e+00 +7.98446373e+00 +1.36954130e+01
+0.092 +8.31939095e-01 +5.22441821e+00 +7.33791846e+00 +1.33638886e+01 +1.75550946e+01 +7.21156047e+01 +4.52766644e+00 +6.55459738e+00 +1.28234962e+01 +1.73927858e+01 +1.25949737e+00 +5.69320365e+00 +7.96510235e+00 +1.36571475e+01
+0.093 +8.28751796e-01 +5.20964820e+00 +7.32459200e+00 +1.33340228e+01 +1.75190379e+01 +7.20453889e+01 +4.51828065e+00 +6.54540316e+00 +1.28010460e+01 +1.73644947e+01 +1.24944531e+00 +5.67102822e+00 +7.94564216e+00 +1.36188717e+01
+0.094 +8.25548617e-01 +5.19480218e+00 +7.31116744e+00 +1.33040521e+01 +1.74830707e+01 +7.19748946e+01 +4.50883105e+00 +6.53613192e+00 +1.27784793e+01 +1.73361223e+01 +1.23944271e+00 +5.64882070e+00 +7.92608566e+00 +1.35805922e+01
+0.095 +8.22330013e-01 +5.17988220e+00 +7.29764603e+00 +1.32739813e+01 +1.74471966e+01 +7.19041295e+01 +4.49931868e+00 +6.52678433e+00 +1.27557993e+01 +1.73076720e+01 +1.22949068e+00 +5.62658454e+00 +7.90643532e+00 +1.35423150e+01
+0.096 +8.19096434e-01 +5.16489032e+00 +7.28402902e+00 +1.32438154e+01 +1.74114189e+01 +7.18331015e+01 +4.48974457e+00 +6.51736103e+00 +1.27330089e+01 +1.72791473e+01 +1.21959026e+00 +5.60432313e+00 +7.88669357e+00 +1.35040464e+01
